Filename,Avg_pLDDT,Rating
A7LGL0.pdb,0.8,Good (良好)
A7WNU2.pdb,0.8,Good (良好)
Q9R4W3.pdb,0.8,Good (良好)
C5B2R8.pdb,0.8,Good (良好)
Q7Z9M8.pdb,0.8,Good (良好)
F2YZ26.pdb,0.8,Good (良好)
P25360.pdb,0.8,Good (良好)
A8N3P5.pdb,0.8,Good (良好)
Q6IYF5.pdb,0.8,Good (良好)
A0A0F6N6D4.pdb,0.8,Good (良好)
B5MGR1.pdb,0.8,Good (良好)
Q97UH8.pdb,0.8,Good (良好)
Q2MF17.pdb,0.8,Good (良好)
Q1M0P5.pdb,0.8,Good (良好)
Q8TGH6.pdb,0.8,Good (良好)
O83032.pdb,0.8,Good (良好)
I0CKV3.pdb,0.8,Good (良好)
S6D3Q2.pdb,0.8,Good (良好)
Q9C0Y4.pdb,0.8,Good (良好)
Q6H8X0.pdb,0.8,Good (良好)
P80656.pdb,0.79,Good (良好)
C9QNK6.pdb,0.79,Good (良好)
B0LAW4.pdb,0.79,Good (良好)
Q980D0.pdb,0.79,Good (良好)
Q56DL0.pdb,0.79,Good (良好)
Q6H8X4.pdb,0.79,Good (良好)
I2FIL2.pdb,0.79,Good (良好)
O96142.pdb,0.79,Good (良好)
D4GYV5.pdb,0.79,Good (良好)
Q12039.pdb,0.79,Good (良好)
A4ADB8.pdb,0.79,Good (良好)
Q6RVB3.pdb,0.79,Good (良好)
Q6H8X7.pdb,0.79,Good (良好)
Q9PF60.pdb,0.79,Good (良好)
D7RJ66.pdb,0.79,Good (良好)
C0H3U9.pdb,0.79,Good (良好)
P36136.pdb,0.79,Good (良好)
A5HMI0.pdb,0.79,Good (良好)
A8YPP3.pdb,0.79,Good (良好)
O87833.pdb,0.79,Good (良好)
Q6H8W9.pdb,0.79,Good (良好)
C1JCL7.pdb,0.79,Good (良好)
A0A140CUL9.pdb,0.79,Good (良好)
Q872L3.pdb,0.79,Good (良好)
B4EY92.pdb,0.79,Good (良好)
A5A4M8.pdb,0.79,Good (良好)
B7XEJ1.pdb,0.79,Good (良好)
Q8L2Z7.pdb,0.79,Good (良好)
A0A0E3D8K7.pdb,0.79,Good (良好)
Q840T2.pdb,0.79,Good (良好)
P29957.pdb,0.79,Good (良好)
Q38DE2.pdb,0.79,Good (良好)
Q6FFQ2.pdb,0.79,Good (良好)
Q6RKQ1.pdb,0.78,Good (良好)
Q01172.pdb,0.78,Good (良好)
G0L2Y1.pdb,0.78,Good (良好)
O15922.pdb,0.78,Good (良好)
A8C781.pdb,0.78,Good (良好)
A0A1L1VVY8.pdb,0.78,Good (良好)
P0AES0.pdb,0.78,Good (良好)
A7WNT9.pdb,0.78,Good (良好)
Q8NRE6.pdb,0.78,Good (良好)
P77909.pdb,0.78,Good (良好)
G0RVK1.pdb,0.78,Good (良好)
A0A1W1WDM4.pdb,0.78,Good (良好)
Q72JY1.pdb,0.78,Good (良好)
A0A075EKG1.pdb,0.78,Good (良好)
Q1L6A3.pdb,0.78,Good (良好)
B3QYX9.pdb,0.78,Good (良好)
Q3HRV6.pdb,0.78,Good (良好)
A4LA85.pdb,0.78,Good (良好)
A0A1E7YQH3.pdb,0.78,Good (良好)
O87872.pdb,0.78,Good (良好)
Q6H8X1.pdb,0.78,Good (良好)
Q5KR04.pdb,0.78,Good (良好)
L8B3D7.pdb,0.78,Good (良好)
E1CJF8.pdb,0.78,Good (良好)
O00105.pdb,0.78,Good (良好)
G2QXZ9.pdb,0.78,Good (良好)
B7XEJ0.pdb,0.78,Good (良好)
Q88E47.pdb,0.78,Good (良好)
Q8G8Y2.pdb,0.78,Good (良好)
Q03217.pdb,0.78,Good (良好)
A0A143G976.pdb,0.78,Good (良好)
Q73KK9.pdb,0.78,Good (良好)
Q4J894.pdb,0.78,Good (良好)
Q58097.pdb,0.78,Good (良好)
H9NJ52.pdb,0.78,Good (良好)
P06617.pdb,0.78,Good (良好)
P17118.pdb,0.78,Good (良好)
R9YJZ9.pdb,0.77,Good (良好)
A0A1W1WET7.pdb,0.77,Good (良好)
P69910.pdb,0.77,Good (良好)
P26901.pdb,0.77,Good (良好)
A0A1L2BH72.pdb,0.77,Good (良好)
A8NIX3.pdb,0.77,Good (良好)
A0A179FQV9.pdb,0.77,Good (良好)
Q6ST35.pdb,0.77,Good (良好)
C7G3B7.pdb,0.77,Good (良好)
Q07635.pdb,0.77,Good (良好)
O64925.pdb,0.77,Good (良好)
D2SZY4.pdb,0.77,Good (良好)
G0YYC4.pdb,0.77,Good (良好)
A9ZPD1.pdb,0.77,Good (良好)
Q02068.pdb,0.77,Good (良好)
S5FT07.pdb,0.77,Good (良好)
Q6XMT1.pdb,0.77,Good (良好)
A0A088T0J9.pdb,0.77,Good (良好)
Q1JU59.pdb,0.77,Good (良好)
A0A144KZJ7.pdb,0.77,Good (良好)
P37303.pdb,0.77,Good (良好)
C9K501.pdb,0.77,Good (良好)
Q5EG61.pdb,0.77,Good (良好)
D8LI09.pdb,0.77,Good (良好)
Q1JU60.pdb,0.77,Good (良好)
Q9AQQ9.pdb,0.77,Good (良好)
O30511.pdb,0.77,Good (良好)
P0AEW6.pdb,0.77,Good (良好)
Q59329.pdb,0.76,Good (良好)
P61872.pdb,0.76,Good (良好)
Q5W503.pdb,0.76,Good (良好)
Q53728.pdb,0.76,Good (良好)
Q1JU62.pdb,0.76,Good (良好)
P16027.pdb,0.76,Good (良好)
P53632.pdb,0.76,Good (良好)
Q8U1P6.pdb,0.76,Good (良好)
Q50538.pdb,0.76,Good (良好)
P39107.pdb,0.76,Good (良好)
A8YPP2.pdb,0.76,Good (良好)
Q1JU61.pdb,0.76,Good (良好)
W8CR61.pdb,0.76,Good (良好)
B1HP60.pdb,0.76,Good (良好)
Q9RDE2.pdb,0.76,Good (良好)
Q6LP64.pdb,0.76,Good (良好)
E1XUJ2.pdb,0.76,Good (良好)
Q2WG72.pdb,0.76,Good (良好)
Q6KF36.pdb,0.76,Good (良好)
Q7Z031.pdb,0.75,Good (良好)
B1Q4V2.pdb,0.75,Good (良好)
A5K8L9.pdb,0.75,Good (良好)
Q9UTR6.pdb,0.75,Good (良好)
Q5NT93.pdb,0.75,Good (良好)
O15920.pdb,0.75,Good (良好)
V9NFX1.pdb,0.75,Good (良好)
A6YH85.pdb,0.75,Good (良好)
O96437.pdb,0.75,Good (良好)
I7H6W6.pdb,0.75,Good (良好)
Q8DMA8.pdb,0.75,Good (良好)
A7UM95.pdb,0.75,Good (良好)
Q0MVP2.pdb,0.75,Good (良好)
A4ZV25.pdb,0.75,Good (良好)
A9QXE0.pdb,0.75,Good (良好)
B6E8Y7.pdb,0.75,Good (良好)
Q5S1P9.pdb,0.75,Good (良好)
Q9KJB8.pdb,0.74,Good (良好)
P21130.pdb,0.74,Good (良好)
R4WHQ8.pdb,0.74,Good (良好)
Q0GE18.pdb,0.74,Good (良好)
D7G793.pdb,0.74,Good (良好)
Q6QF57.pdb,0.74,Good (良好)
Q25BT4.pdb,0.74,Good (良好)
A7E8M5.pdb,0.74,Good (良好)
P96091.pdb,0.74,Good (良好)
B6VP39.pdb,0.74,Good (良好)
A9V766.pdb,0.74,Good (良好)
A4I1T8.pdb,0.74,Good (良好)
Q9I0K4.pdb,0.73,Good (良好)
B7J3E3.pdb,0.73,Good (良好)
Q99PX1.pdb,0.73,Good (良好)
A6P4T5.pdb,0.73,Good (良好)
O67467.pdb,0.73,Good (良好)
A8NBN1.pdb,0.73,Good (良好)
Q980D1.pdb,0.73,Good (良好)
G0ZDR5.pdb,0.72,Good (良好)
Q86LS9.pdb,0.72,Good (良好)
S4UF58.pdb,0.72,Good (良好)
Q05567.pdb,0.72,Good (良好)
A9ZM78.pdb,0.72,Good (良好)
I1REW2.pdb,0.72,Good (良好)
Q95PK8.pdb,0.72,Good (良好)
P13382.pdb,0.72,Good (良好)
Q0H9W2.pdb,0.72,Good (良好)
O28511.pdb,0.72,Good (良好)
B6SED6.pdb,0.72,Good (良好)
Q8KKF9.pdb,0.72,Good (良好)
Q670W0.pdb,0.72,Good (良好)
D7FMJ8.pdb,0.72,Good (良好)
A0A1B1PF34.pdb,0.72,Good (良好)
P07874.pdb,0.72,Good (良好)
Q8IDM2.pdb,0.71,Good (良好)
Q939D2.pdb,0.71,Good (良好)
Q7SCE9.pdb,0.71,Good (良好)
A0A0T6DN91.pdb,0.71,Good (良好)
A5HMH9.pdb,0.71,Good (良好)
G8YXZ9.pdb,0.71,Good (良好)
B1B389.pdb,0.71,Good (良好)
A8C5K8.pdb,0.71,Good (良好)
B1YMN6.pdb,0.7,Fair (一般)
O28050.pdb,0.7,Fair (一般)
D6PXK5.pdb,0.7,Fair (一般)
A9ZRX3.pdb,0.7,Fair (一般)
O87082.pdb,0.7,Fair (一般)
K4HXK6.pdb,0.7,Good (良好)
P32440.pdb,0.7,Good (良好)
Q6LFH8.pdb,0.7,Good (良好)
Q53VZ1.pdb,0.7,Good (良好)
A7UHH1.pdb,0.7,Fair (一般)
Q673U2.pdb,0.69,Fair (一般)
Q6UG02.pdb,0.69,Fair (一般)
A5HMH8.pdb,0.69,Fair (一般)
Q76EB5.pdb,0.69,Fair (一般)
Q0CZR3.pdb,0.69,Fair (一般)
Q9Y751.pdb,0.69,Fair (一般)
P53629.pdb,0.69,Fair (一般)
P23293.pdb,0.68,Fair (一般)
P29082.pdb,0.68,Fair (一般)
H1X7X9.pdb,0.68,Fair (一般)
Q8X1D1.pdb,0.68,Fair (一般)
B2MUU6.pdb,0.68,Fair (一般)
O08348.pdb,0.67,Fair (一般)
Q1JK37.pdb,0.67,Fair (一般)
P96105.pdb,0.67,Fair (一般)
S8GJB1.pdb,0.67,Fair (一般)
Q8PC55.pdb,0.66,Fair (一般)
Q97W53.pdb,0.66,Fair (一般)
B5APK2.pdb,0.66,Fair (一般)
P80951.pdb,0.65,Fair (一般)
Q6LA34.pdb,0.65,Fair (一般)
L0N3Y0.pdb,0.65,Fair (一般)
Q9F0Q9.pdb,0.64,Fair (一般)
A8CEF6.pdb,0.64,Fair (一般)
Q43998.pdb,0.64,Fair (一般)
I7A3T6.pdb,0.64,Fair (一般)
O54003.pdb,0.63,Fair (一般)
D3HMN4.pdb,0.63,Fair (一般)
Q8GP32.pdb,0.63,Fair (一般)
A0A0A0V7L5.pdb,0.63,Fair (一般)
D3WYV9.pdb,0.62,Fair (一般)
P11349.pdb,0.62,Fair (一般)
P25806.pdb,0.62,Fair (一般)
Q581U6.pdb,0.62,Fair (一般)
Q9JP48.pdb,0.61,Fair (一般)
Q74K42.pdb,0.6,Fair (一般)
D1JH91.pdb,0.6,Fair (一般)
P35187.pdb,0.6,Fair (一般)
Q9EZV6.pdb,0.6,Fair (一般)
P42450.pdb,0.6,Fair (一般)
A8CH84.pdb,0.6,Fair (一般)
A8CIU9.pdb,0.6,Fair (一般)
A0A0C4WTK3.pdb,0.59,Fair (一般)
B1VB64.pdb,0.59,Fair (一般)
Q5SJG5.pdb,0.58,Fair (一般)
A6NA24.pdb,0.58,Fair (一般)
Q8KBL0.pdb,0.57,Fair (一般)
P80654.pdb,0.55,Fair (一般)
Q2VMT1.pdb,0.55,Fair (一般)
E3W9G3.pdb,0.55,Fair (一般)
P97224.pdb,0.54,Fair (一般)
A3FJ51.pdb,0.54,Fair (一般)
Q70XJ9.pdb,0.53,Fair (一般)
P14775.pdb,0.53,Fair (一般)
Q9L3Z9.pdb,0.52,Fair (一般)
D1J8Z9.pdb,0.52,Fair (一般)
B3XPZ2.pdb,0.52,Fair (一般)
Q49610.pdb,0.51,Fair (一般)
A1XM14.pdb,0.5,Fair (一般)
S5YYL9.pdb,0.49,Poor (较差/无序)
Q4U6L1.pdb,0.49,Poor (较差/无序)
S5Y7P9.pdb,0.49,Poor (较差/无序)
P80651.pdb,0.48,Poor (较差/无序)
P21833.pdb,0.48,Poor (较差/无序)
P80655.pdb,0.48,Poor (较差/无序)
P80653.pdb,0.46,Poor (较差/无序)
S5YEK5.pdb,0.42,Poor (较差/无序)
B3XPZ3.pdb,0.41,Poor (较差/无序)
O67575.pdb,0.41,Poor (较差/无序)
Q9P4D8.pdb,0.38,Poor (较差/无序)
F9VMT6.pdb,0.37,Poor (较差/无序)
D9J009.pdb,0.35,Poor (较差/无序)
A2I9X8.pdb,0.35,Poor (较差/无序)
Q980K6.pdb,0.35,Poor (较差/无序)
C9K504.pdb,0.35,Poor (较差/无序)
C9W9E3.pdb,0.34,Poor (较差/无序)
I6WHP7.pdb,0.33,Poor (较差/无序)
P85513.pdb,0.32,Poor (较差/无序)
Q8NKR9.pdb,0.32,Poor (较差/无序)
B3Y006.pdb,0.3,Poor (较差/无序)
